review_idx,true_label,dyslexic_word,top_suggestion,all_suggestions,intent_matched,rule_id,rule_description,context
89,POSITIVE,thier,their,their | tier | thief | trier | Thiel,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...the kids must hot-air-balloon thier way across the globe. What th...
90,POSITIVE,bad-ass,badass,badass,False,EN_COMPOUNDS_BAD_ASS,This word is normally spelled as one.,"...own! If you are looking for a bad-ass, funky film to watch some nig..."
90,POSITIVE,Hoffo,Hoff,Hoff | Hoffa | Hough,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...enge. Why, I don't know. Was 'Hoffo' in the first one his brother..."
91,NEGATIVE,canot,can't,can't | cannot | canon | canoe | Cabot,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...and the acting. At least they canot say they didn't warn you... K...
91,NEGATIVE,labeled,labelled,labelled,False,MORFOLOGIK_RULE_EN_GB,"Possible spelling mistake. Did you mean “labelled”, the past tense form of the verb ‘label’?","...ou... Kind of like the button labeled, ""Don't push this"".<br /><br ..."
91,NEGATIVE,br,BR,BR | Br | by | or | be,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...n labeled, ""Don't push this"".<br /><br />Segal must have run o..."
91,NEGATIVE,br,BR,BR | Br | by | or | be,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...led, ""Don't push this"".<br /><br />Segal must have run out of ..."
91,NEGATIVE, but,", but",", but",True,COMMA_COMPOUND_SENTENCE_2,Use a comma before ‘but’ if it connects two independent clauses (unless they are closely connected and short).,"...like planes, trains, and ships but the plot remains the same. Un..."
91,NEGATIVE,Under cover,Undercover,Undercover,False,UNDER_COVER_COMPOUND,The adjective “undercover” is spelled as one word if you mean it in the context of “undercover agent”.,"...ut the plot remains the same. Under cover guy who fights slowly, but st..."
91,NEGATIVE,cano,can,can | canon | cane | canoe | cans,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...a barn and the bad guys still cano...
92,NEGATIVE,thay,that,that | they | than | Thai | hay,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...ou have a great old world and thay for some reason hav to have n...
92,NEGATIVE,hav,had,had | has | have | hat | hay,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...orld and thay for some reason hav to have nearly all the action...
92,NEGATIVE,mone,one,one | more | move | done | gone,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,... this and that movie. To save mone...
93,POSITIVE,appartement,apartment,apartment,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...""L'appartement"" has to be among the best Fre..."
93,POSITIVE,hav,have,have,True,YOU_HAV,Did you mean “have”?,"...among the best French films I hav ever seen (along with ""Hatred..."
93,POSITIVE,Gerard Dépardieu,Gérard Depardieu,Gérard Depardieu,False,EN_MULTITOKEN_SPELLING_TWO,Possible spelling mistake found.,"...ncent Cassel, and those great Gerard Dépardieu/Pierre Richard movies). Casse..."
93,POSITIVE,Bellucci,Gallucci,Gallucci,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...e Richard movies). Cassel and Bellucci are amazing in the leading ro...
93,POSITIVE,Dobermann,Doberman,Doberman | Dobermans,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...otherhood Of The Wolves"" and ""Dobermann"" I have not yet seen a bad mo..."
93,POSITIVE,appartement,apartment,apartment,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...ad movie with this couple. ""L'appartement"" sucks you in from the beginn..."
93,POSITIVE,wel,we,we | well | del | web | wet,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...ing really hasn't worked this wel...
94,NEGATIVE,all of the,all the,all the,False,ALL_OF_THE,Consider removing “of” to be more concise,"...ng a movie to closure, taking all of the information we have learned t..."
94,NEGATIVE,through out,throughout,throughout,False,THROUGH_OUT,Did you mean “throughout”?,...e information we have learned through out the movie and bringing it to ...
94,NEGATIVE,hav,have,have,True,YOU_HAV,Did you mean “have”?,"...g, has been lost. Now what we hav is a movie that, no matter ho..."
94,NEGATIVE,th,the,the | TH | Th | to | TT,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...ils, or if the writing wasn't th..."
95,POSITIVE,woz,won,won | oz | woo | woe | wow,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...an advance screening, and wow woz this movie hilarious. Possibl..."
95,POSITIVE,(, (, (,False,SPACE_BEFORE_PARENTHESIS,It appears that a white space is missing.,...cessary amounts of male nudity(way more then in the first) th...
95,POSITIVE,then,than,than,True,COMP_THAN,"Comparison requires “than”, not ‘then’ nor ‘as’.","...ounts of male nudity(way more then in the first) then stay far, ..."
95,POSITIVE,so,So,So,True,UPPERCASE_SENTENCE_START,This sentence does not start with an uppercase letter.,... greatest invention ever. OK. so my review wasn't long enough....
95,POSITIVE,i,I,I,True,I_LOWERCASE,The personal pronoun “I” should be uppercase.,"...asn't long enough... All else i have to say is poor, poor Dun..."
95,POSITIVE,realy,real,real | ready | really | realm | relay,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"... say is poor, poor Dunn, they realy kick the crap out of him in t..."
96,NEGATIVE,Gleick,Click,Click | Slick | Clique | Flick | Lick,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...m ""Chaos"" takes its name from Gleick's 1988 pop science explanatio..."
96,NEGATIVE,hav,had,had | has | have | hat | hay,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...ed to the content of the book hav to do with the plot of the mo...
96,NEGATIVE,Nothink,Nothing,Nothing | No think,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...he plot of the movie ""Chaos""? Nothink. The film makers seem to have..."
96,NEGATIVE,film makers,filmmakers,filmmakers,False,MAKER_COMPOUNDS,This noun is normally spelled as one word.,"...e movie ""Chaos""? Nothink. The film makers seem to have skimmed the book..."
96,NEGATIVE,abowt,about,about | bought | Abbott | abort,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...without understanding a thing abowt it) looking for a ""theme"" to ..."
96,NEGATIVE,united,unite,unite,True,TO_NON_BASE,"The verb after “to” should be in the base form as part of the to-infinitive. A verb can take many forms, but the base form is always used in the to-infinitive.","... it) looking for a ""theme"" to united the series of mundane action ..."
96,NEGATIVE,Choas,Chaos,Chaos | Chops | Chas | Chows | Whoas,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,".... In this respect, the movie ""Choas"" r..."
97,NEGATIVE,br,BR,BR | Br | by | or | be,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...vie. That sounds about right.<br /><br />This movie is one of ...
97,NEGATIVE,br,BR,BR | Br | by | or | be,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...hat sounds about right.<br /><br />This movie is one of the wo...
97,NEGATIVE, and,", and",", and",False,COMMA_COMPOUND_SENTENCE,Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).,...the worst films I've ever seen and I've seen Gigli. It's not as ...
97,NEGATIVE,br,BR,BR | Br | by | or | be,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...asn't as bad as Adolf Hitler.<br /><br />Tom Warshaw has been ...
97,NEGATIVE,br,BR,BR | Br | by | or | be,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...as bad as Adolf Hitler.<br /><br />Tom Warshaw has been living...
97,NEGATIVE,Warshaw,Warsaw,Warsaw | Wars haw,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,... Adolf Hitler.<br /><br />Tom Warshaw has been living in France wit...
97,NEGATIVE,13-year old,13-year-old,13-year-old,False,YEAR_OLD_HYPHEN,"In this expression, ‘13-year-old’ is used as a modifier. It is therefore usually hyphenated.",...ance with his French wife and 13-year old son. He has been pretending t...
98,NEGATIVE,thier,their,their | tier | thief | trier | Thiel,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...e I saw this movie I believed thier were two kinds of bad cinema....
98,NEGATIVE,Manos,Manor,Manor | Manors | Manon | Minos | Manes,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...d, or so-bad-it's good (a la ""Manos The Hands of Fate""). Now that..."
98,NEGATIVE,br,BR,BR | Br | by | or | be,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...endingly execrable. Anathema.<br /><br />I have hated certain ...
98,NEGATIVE,br,BR,BR | Br | by | or | be,True,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...ly execrable. Anathema.<br /><br />I have hated certain films ...
99,POSITIVE,dident,didn't,didn't,True,DIDENT,Did you mean “didn't”?,... who was going to be killed I dident figure out who did it. I wasn...
99,POSITIVE,woz,won,won | oz | woo | woe | wow,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,... but given the year the movie woz supposed to take place it is ...
99,POSITIVE,hav,had,had | has | have | hat | hay,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,"...ies are good, they just don't hav the same dynamic to them as t..."
99,POSITIVE,becoz,become,become | below | Benz | bacon | beacon,False,MORFOLOGIK_RULE_EN_GB,Possible spelling mistake found.,...ic to them as the series does becoz ...
