text,label,text_dyslexic,orig_sentiment_label,dys_sentiment_label,orig_sentiment_score,dys_sentiment_score,score_delta,label_flipped
"""Crossfire"" is a justifiably famous 1947 noir that's a murder mystery with a strong message. It stars Robert Young, Robert Mitchum, Robert Ryan, Sam Levene, and Gloria Grahame, and is strongly directed by Edward Dmytryk. We witness the murder in shadow at the beginning, and for the rest of the film, Young, as the detective, Finlay, in charge of the case, seeks to figure out which of three soldiers is responsible for the death, and just as important, why. The victim, Joseph Samuels (Sam Levene) is someone the soldiers meet in a bar; they go up to his apartment to continue their visit, and Samuels winds up dead.<br /><br />I don't know about 1947, but seeing ""Crossfire"" today, one knows who did it and why the minute we see the suspects. I don't suppose it was so apparent back then, as these actors were just getting started. Nevertheless, the film packs a big punch with its powerful acting, good direction, violence, and unsparing anti-Semite language.<br /><br />The characterizations are vivid, including that of Gloria Grahame in a smallish role - she's a woman who meets Mitchell (George Cooper), one of the suspect soldiers, in a bar and can provide him with an alibi. The big performance in the film belongs to Robert Ryan, but everyone is excellent. Robert Young especially is effective as a tough but intelligent police detective. Mitchum is very likable as a soldier trying to help his confused friend Mitchell, a lonely man unsure if he still has feelings for his wife.<br /><br />Truly excellent, and a must see.",1,"""Crossfire"" is a justifiably famous 1947 noir that's a murder mystery with a strong message. It stars Robert Young, Robert Mitchum, Robert Ryan, Sam Levene, and Gloria Grahame, and is strongly directed by Edward Dmytryk. We witness the murder in shadow at the beginning, and for the rest of the film, Young, as the detective, Finlay, in charge of the case, seeks to figure out wich of three soldiers is responsible for the death, and just as important, why. The victim, Joseph Samuels (Sam Levene) is someone the soldiers meet in a bar; thay go up to his apartment to continue their visit, and Samuels winds up dead.<br /><br />I don't know about 1947, but seeing ""Crossfire"" today, one knows who did it and why the minute we see the suspects. I don't suppose it was so apparent back then, as these actors were just getting started. Nevertheless, the film packs a big punch with its powerful acting, good direction, violence, and unsparing anti-Semite language.<br /><br />The characterizations are vivid, including that of Gloria Grahame in a smallish role - she's a woman who meets Mitchell (George Cooper), one of the suspect soldiers, in a bar and can provide him with an alibi. The big performance in the film belongs to Robert Ryan, but everyone is excellent. Robert Young especially is effective as a tough but intelligent police detective. Mitchum is very likable as a soldier trying to help his confused friend Mitchell, a lonely man unsure if he still has feelings for his wife.<br /><br />Truly excellent, and a must see.",neutral,neutral,0.516847,0.508131,0.008715999999999946,False
I felt like I was watching an example of how not to make a movie. I think the director filmed it in his back yard! There was no real plot. <br /><br />Terrible script.<br /><br />Terrible acting.<br /><br />The worst production I have ever witnessed. A couple of bad CG effects and then the rest of the movies was spent walking around in what looked like a junk yard.<br /><br />I don't normally write reviews to movies but was moved to warn everyone about this one.<br /><br />Life is to short to waste your time with this movie!,0,I felt like I was watching an example of how not to make a movie. I think the director filmed it in his back yard! There was no real plot. <br /><br />Terrible script.<br /><br />Terrible acting.<br /><br />The worst production I have ever witnessed. A couple of bad CG effects and then the rest of the movies was spent walking around in what looked like a junk yard.<br /><br />I don't normally write reviews to movies but was moved to warn everyone abowt this one.<br /><br />Life is to short to waste your time with this movie!,negative,negative,0.938278,0.93794,0.00033799999999994945,False
"I wish Hollywood would make more movies like The China Syndrome. Because this one scores on every level. <br /><br />It has an intelligent, believable script. It shows you that it's not only nuclear power itself, but the money involved in it, that causes danger. And the movie also gives you a great behind-the-scenes look of how television is made.<br /><br />It scores as a thriller: the first time I saw it, it kept me right on the edge of my seat. And it scores as a character-movie: I really cared for the main characters. Jane Fonda, Michael Douglas, Wilford Brimley and, most of all, Jack Lemmon are great.",1,"I wish Hollywood would make more movies like The China Syndrome. Because this one scores on every level. <br /><br />It has an intelligent, believable script. It shows you that it's not only nuclear power itself, but the money involved in it, that causes danger. And the movie also gives you a great behind-the-scenes look of how television is made.<br /><br />It scores as a thriller: the first time I saw it, it kept me right on the edge of my seat. And it scores as a character-movie: I realy cared for the main characters. Jane Fonda, Michael Douglas, Wilford Brimley and, most of all, Jack Lemmon are great.",positive,positive,0.880724,0.880468,0.00025599999999992296,False
"Like a terrible cancer raining out of the sky, I wandered into this crock on some movie channel the other night. Being a fan of bad movies, and actively engaging in the purchasing and viewing of said bad film, i was intrigued by the idea of a genuinely terrible looking action movie coming from modern times. After that wore off though, I found my hands inexplicably turning against me, grabbing at anything in range and stabbing about my head and neck. Something sinister was in that tape...err...where was I...anyway this ranks among the more embarrassingly bad pieces of film I've run across. William Forsythe can't play more than one character, and that character is always a walking joke. Even when set into a comic background and given things to do and say that are supposed to be funny (ala Deuce Bigalo) he's laughable in the wrong way. Erika Eleniak is much the same, having starred in her fair share of terrible movies and done terrible jobs in all of them, she doesn't fail to help scum up this one. Classic b-movie villain guy Andrew Divoff does a respectable job but barely even has any scenery to chew on. Even reliable standby for b-movie action Daniel Bernhardt fails to deliver anything bordering on entertainment. As for the film's own merits, the plot is lame, the script, just like the action and the plot movement, is both dull and...well, stupid, for lack of a better adjective(lord knows they didn't put any effort into it, why should I?).<br /><br />Anyone who has seen enough movies has seen some bad ones, and anyone who has seen enough bad ones can learn to appreciate them, but there is simply nothing here to be enjoyed unless you are among the most bad movie tolerant and simply feel so inclined as to test your mettle. Before you do though, take it from me, this one isn't even terrible enough to be enjoyed (unlike say...some of the more ludicrous Italian zombie films). A fan of b-movie action would be much better off checking out most any of Bernhardt's other films, or pretty much anything else that has ever been put to film for that matter. America simply is not the place to go to for action it seems, especially not now. If you have a craving, check out anything from over the seas, films like Heroic Duo or the slightly less normal Hakaider(along with anything else in the awesome Keita Amemiya's cannon) will provide a lot more fun and way better action than your apt to find elsewhere, especially here.",0,"Like a terrible cancer raining out of the sky, I wandered into this crock on some movie channel the other night. Being a fan of bad movies, and actively engaging in the purchasing and viewing of said bad film, i woz intrigued by the idea of a genuinely terrible looking action movie comming from modern times. After that wore off though, I found my hands inexplicably turning against me, grabbing at anything in range and stabbing about my head and neck. Something sinister was in that tape...err...where was I...anyway this ranks among the more embarrassingly bad pieces of film I've run across. William Forsythe can't play more than one character, and that character is always a walking joke. Even when set into a comic background and given things to do and say that are supposed to be funny (ala Deuce Bigalo) he's laughable in the wrong way. Erika Eleniak is much the same, having starred in her fair share of terrible movies and done terrible jobs in all of them, she doesn't fail to help scum up this one. Classic b-movie villain guy Andrew Divoff does a respectable job but barely even has any scenery to chew on. Even reliable standby for b-movie action Daniel Bernhardt fails to deliver anything bordering on entertainment. As for the film's own merits, the plot is lame, the script, just like the action and the plot movement, is both dull and...well, stupid, for lack of a better adjective(lord knows they didn't put any effort into it, why should I?).<br /><br />Anyone who has seen enough movies has seen some bad ones, and anyone who has seen enough bad ones can learn to appreciate them, but there is simply nothing here to be enjoyed unless you are among the most bad movie tolerant and simply feel so inclined as to test your mettle. Before you do though, take it from me, this one isn't even terrible enough to be enjoyed (unlike say...some of the more ludicrous Italian zombie films). A fan of b-movie action woud be much better off checking out most any of Bernhardt's uther films, or pretty much anything else that has ever been put to film for that matter. America simply is not the place to go to for action it seems, especially not now. If you have a craving, check out anything from over the seas, films like Heroic Duo or the slightly less normal Hakaider(along with anything else in the awesome Keita Amemiya's cannon) will provide a lot more fun and way better action then your apt to find elsewhere, especially here.",negative,negative,0.728126,0.746105,-0.017978999999999967,False
"I watched DEATH MACHINES as part of BCI Eclipse' Drive-in Cult Classics (featuring Crown International Pictures releases) on DVD. As I work my way through the multiple DVD sets, I am growing to love many of Crown International's movies -- especially, the creepy, erotic, psychological thrillers! <br /><br />DEATH MACHINES is not one of them.<br /><br />After seeing movies like MALIBU BEACH, THE CREEPING TERROR and THE PINK ANGELS, it is hard to say that this is the worst film ever made; but, it doesn't have much going for it.<br /><br />No plot; really no story to speak of.<br /><br />The acting isn't evident  only the actor responsible for the terribly-played Tony (with the thick, fake Italian accent) made any attempt to ""get into character."" <br /><br />The score is annoying and pedantic.<br /><br />The only thing about this movie is why... what compelled the film-makers to make this film? <br /><br />Did they think the story of: 1) three ninjas, 2) two competing crime bosses, 3) an ancillary bartender / karate school student character; and 4) his pitiful love-interest nurse was so compelling that the world would not be complete without this movie being made? <br /><br />This is a complete waste of time and money, for you, me, the producers, writers, actors, and the director.",0,"I watched DEATH MACHINES as part of BCI Eclipse' Drive-in Cult Classics (featuring Crown International Pictures releases) on DVD. As I work my way through the multiple DVD sets, I am growing to love many of Crown International's movies -- especially, the creepy, erotic, psychological thrillers! <br /><br />DEATH MACHINES is not one of them.<br /><br />After seeing movies like MALIBU BEACH, THE CREEPING TERROR and THE PINK ANGELS, it is hard to say that this is the worst film ever made; but, it doesn't have much going for it.<br /><br />No plot; realy no story to speak of.<br /><br />The acting isn't evident  only the actor responsible for the terribly-played Tony (with the thick, fake Italian accent) made any attempt to ""get into character."" <br /><br />The score is annoying and pedantic.<br /><br />The only thing abowt this movie is why... what compelled the film-makers to make this film? <br /><br />Did they think the story of: 1) three ninjas, 2) two competing crime bosses, 3) an ancillary bartender / karate school student character; and 4) his pitiful love-interest nurse was so compelling that the world would not be complete without this movie being made? <br /><br />This is a complete waste of time and money, for you, me, the producers, writers, actors, and the director.",positive,positive,0.77906,0.778856,0.00020399999999998197,False
"I saw this on DVD with subtitles, which made it a little frustrating to get through, because of the film's length. But I was riveted throughout all of it. That I was fascinated by the characters and always engrossed in the story, despite the subtitles, is a testament to the film's power. It's an amazing piece of work. I have it on my list of ten favorite films of all time. It's easily the best foreign film I've seen in the last twenty years or so. I would like to know the full story behind the making of this film. It must have taken a very long time and required the use of hundreds of locations. Its use of some hardcore scenes (on the TV in the motel room) may unfortunately make some people choose not to see it, but if you don't mind those, you'll be deeply moved by all the stories in this one!",1,"I saw this on DVD with subtitles, wich made it a little frustrating to get through, becoz of the film's length. But I woz riveted throughout all of it. That I was fascinated by the characters and always engrossed in the story, despite the subtitles, is a testament to the film's power. It's an amazing piece of work. I have it on my list of ten favorite films of all time. It's easily the best foreign film I've seen in the last twenty years or so. I would like to know the full story behind the making of this film. It must have taken a vrey long time and required the use of hundreds of locations. Its use of some hardcore scenes (on the TV in the motel room) may unfortunately make some people choose not to see it, but if you don't mind those, you'll be deeply moved by all the stories in this one!",positive,positive,0.847074,0.851936,-0.004862000000000033,False
"When I saw on the voting panel that some people had given this film a score of 10 I assumed they were unaware that the score wasn't out of 100. This is a disaster movie in the real meaning of that term. Poorly written and weakly directed with so-called actors unable to act, but able to grimace when ordered to. For the first 60 minutes the story appears to be going in one direction, then it changes tack and gets involved in a power fight, with extremely poor special effects. Unable to work out an intelligent way for the hero with limited powers to beat the villain with super powers, the ""writer"" cheats. It is obvious that the father was added to the so-called story-line because it was easier than working out an acceptable denouement. Not that the write would even know the word ""denouement."" Some movies go directly to DVD. This one should have gone directly to the dustbin.",0,"When I saw on the voting panel that some pepol had given this film a score of 10 I assumed they were unaware that the score wasn't out of 100. This is a disaster movie in the real meaning of that term. Poorly written and weakly directed with so-called actors unable to act, but able to grimace when ordered to. For the first 60 minuts the story appears to be going in one direction, then it changes tack and gets involved in a power fight, with extremely poor special effects. Unable to work out an intelligent way for the hero with limited powers to beat the villain with super powers, the ""writer"" cheats. It is obvious that the father was added to the so-called story-line becoz it was easier than working out an acceptable denouement. Not that the write would even know the word ""denouement."" Some movies go directly to DVD. This one should have gone directly to the dustbin.",negative,negative,0.796192,0.80956,-0.013367999999999935,False
"I knew I was in for a LONG 90 minutes when the opening voice over mispronounced the word 'scarecrow' (it sounded like Scare Crew). And sure enough 90 minutes later, after witnessing beyond horrid acting, tedious drama, scarecrow's punches going nowhere near their intended target, but ""hitting"" it anyway, Ken Shamrock ""acting"", and the most stupid illogical ending, I've seen in my life (Ok, no, I take that last one back, in about a week). After making it through all that, I openly weeped that I couldn't just go to Lacuna a la Jim Carrey and just erase it completely from my mind. Any thoughts I might have had that Director Brian Katkin might have made an OK film given the right circumstances that I had after watching ""Slaughter Studios"", are totally and completely gone from my mind now.<br /><br />My Grade: F <br /><br />Eye Candy: Tara Platt and Lisa Robert get topless <br /><br />Where I saw it: Starz on Demand (available until September 22nd, 2005)",0,"I knew I was in for a LONG 90 minutes when the opening voice over mispronounced the word 'scarecrow' (it sounded like Scare Crew). And sure enough 90 minutes later, after witnessing beyond horrid acting, tedious drama, scarecrow's punches going nowhere near their intended target, but ""hitting"" it anyway, Ken Shamrock ""acting"", and the most stupid illogical ending, I've seen in my life (Ok, no, I take that last one back, in about a week). After making it through all that, I openly weeped that I couldn't just go to Lacuna a la Jim Carrey and just erase it completely from my mind. Any thoughts I might have had that Director Brian Katkin might have made an OK film given the right circumstances that I had after watching ""Slaughter Studios"", are totally and completely gone from my mind now.<br /><br />My Grade: F <br /><br />Eye Candy: Tara Platt and Lisa Robert get topless <br /><br />Where I saw it: Starz on Demand (available until September 22nd, 2005)",negative,negative,0.858082,0.858082,0.0,False
"These days, writers, directors and producers are relying more and more on the ""surprise"" ending. The old art of bringing a movie to closure, taking all of the information we have learned through out the movie and bringing it to a nice complete ending, has been lost. Now what we have is a movie that, no matter how complex, detailed, or frivolous, can be wrapped up in 5 minutes. It was all in his/her head. That explanation is the director's safety net. If all else fails, or if the writing wasn't that good, or if we ran out of money to complete the movie, we can always say ""it was all in his/her head"" and end the movie that way. The audience will buy it because, well, none of us are psychologists, and none of us are suffering from schizophrenia (not that we know about) so we take the story and believe it. After all, the mind is a powerful thing. Some movies have pulled it off. But those movies are the reason why we are getting more and more of these crap endings. Every director/writer now thinks they can pull it off because, well, Fight Club did it and it made a lot of money. So we get movies like The Machinist, Secret Window, Identity, and this movie (just to name a few).",0,"These days, writers, directors and producers are relying more and more on the ""surprise"" ending. The old art of bringing a movie to closure, taking all of the information we have learned through out the movie and bringing it to a nice complete ending, has been lost. Now what we hav is a movie that, no matter how complex, detailed, or frivolous, can be wrapped up in 5 minutes. It was all in his/her head. That explanation is the director's safety net. If all else fails, or if the writing wasn't that good, or if we ran out of money to complete the movie, we can always say ""it was all in his/her head"" and end the movie that way. The audience will buy it because, well, none of us are psychologists, and none of us are suffering from schizophrenia (not that we know about) so we take the story and believe it. After all, the mind is a powerful thing. Some movies have pulled it off. But those movies are the reason why we are getting more and more of these crap endings. Every director/writer now thinks thay can pull it off because, well, Fight Club did it and it made a lot of muney. So we get movies like The Machinist, Secret Window, Identity, and this movie (just to name a few).",neutral,neutral,0.461938,0.467614,-0.005675999999999959,False
"This movie is a cinematic collage of gangster clichés. The writing is grade z and the plot and story are constructed without care or logic. It a messy pastiche of stereotypical gangsters (think of Bugs Bunny cartoons) and silly supporting characters (the lady doctor and the writer). There are much better Bogart films out there. In fact, Bogart looks like he slept through this performance. He puts very little effort into this character. I think the directorial advice he received was something like ""He's a bad guy. Act bad"". This guy is the era's equivalent of Darth Vader; obvious, evil and the anti-hero. Don't waste your time with this one.",0,"This movie is a cinematic collage of gangster clichés. The writing is grade z and the plot and story are constructed without care or logic. It a messy pastiche of stereotypical gangsters (think of Bugs Bunny cartoons) and silly supporting characters (the lady doctor and the writer). Thier are much better Bogart films out there. In fact, Bogart looks like he slept thru this performance. He puts very little effort into this character. I think the directorial advice he received was somthing like ""He's a bad guy. Act bad"". This guy is the era's equivalent of Darth Vader; obvious, evil and the anti-hero. Don't waste your time with this one.",negative,negative,0.899489,0.892205,0.007283999999999957,False
"i can't believe people are giving bad reviews about this movie! i wonder why......maybe because of the book..... i have to admit, it really doesn't follow the book... for sure...the book by dean koontz is much better... but the movie is also good as well!!! it has the suspense...the acting are good... especially michael ironside, whom have given a superb acting in this movie!!!<br /><br />come one guyz...give this movie a chance...there are still lot more worse movie than this....like sum of all fears...phantoms...the da vinci code...this are some of the worse movie i have seen...really boring if compared to watchers which really have great elements in the movie...this movie contains great suspense and non stop action!!! i'm looking for this movie...but it is really hard to be found on DVD...<br /><br />by da way...i really recommended this movie to everybody... watch it!!!! you will never regret !!!<br /><br />10/10*",1,"i can't believe pepol are giving bad reviews abowt this movie! i wonder why......maybe because of the book..... i hav to admit, it really doesn't follow the book... for sure...the book by dean koontz is much better... but the movie is also good as well!!! it has the suspense...the acting are good... especially michael ironside, whom have given a superb acting in this movie!!!<br /><br />come one guyz...give this movie a chance...there are still lot more worse movie than this....like sum of all fears...phantoms...the da vinci code...this are some of the worse movie i have seen...really boring if compared to watchers which realy have great elements in the movie...this movie contains great suspense and non stop action!!! i'm looking for this movie...but it is realy hard to be found on DVD...<br /><br />by da way...i really recommended this movie to everybody... watch it!!!! you will never regret !!!<br /><br />10/10*",negative,negative,0.717544,0.742774,-0.025230000000000086,False
"If you really loved GWTW, you will find quite disappointing the story. Those who may think this is just about a romantic story and the south, will be probably satisfied with this decent TV production (altought I consider an important miscast the choice for Scarlett). But, let me say that considering the novel, nothing good could came out of this.<br /><br />I've read GWTW more than 20 times and I can really appreciate the adaptation Mrs. Mitchell did for the film. It took me some time to understand how good the ending was: Scarlett knew for sure she was going to recover Rhett, since she always got what she wanted. But there was no kiss in the end.<br /><br />Then Alexandra Ripley came to ""fix"" this by showing us exactly how perfect and mighty Scarlett could be, and of course, describing in detail how exactly she gets Rhett back even when she had an important affair with someone else (nothing could have been further from Mrs. Mitchell mind, I am sure).<br /><br />The story between these points is in my opinion just a long and boring ride made up to tie ends, showing off costumes and scenarios just to give us an obvious and totally unnecessary ending.<br /><br />If Margaret Mitchell could came to live again, she would die one more time at the very moment she'd find out what Scarlett became after GWTW.<br /><br />Sure it's not fair to compare this to the original but this is not GWTW fault. Isn't it? Is it any good if I don't compare it to the original? Maybe. Sorry to say I don't really care.<br /><br />I would expect little more compromise to continue someone else's (suberb) work, otherwise don't even try.",0,"If you really loved GWTW, you will find quite disappointing the story. Those who may think this is just about a romantic story and the south, will be probaly satisfied with this decent TV production (altought I consider an important miscast the choice for Scarlett). But, let me say that considering the novel, nothink good coud came out of this.<br /><br />I've read GWTW more then 20 times and I can really appreciate the adaptation Mrs. Mitchell did for the film. It took me some time to understand how good the ending woz: Scarlett knew for sure she was going to recover Rhett, since she always got what she wanted. But thier was no kiss in the end.<br /><br />Then Alexandra Ripley came to ""fix"" this by showing us exactly how perfect and mighty Scarlett could be, and of course, describing in detail how exactly she gets Rhett back even when she had an important affair with sumone else (nothing coud have been further from Mrs. Mitchell mind, I am sure).<br /><br />The story between these points is in my opinion just a long and boring ride made up to tie ends, showing off costumes and scenarios just to give us an obvious and totally unnecessary ending.<br /><br />If Margaret Mitchell could came to live again, she would die one more time at the very moment she'd find out what Scarlett became after GWTW.<br /><br />Sure it's not fair to compare this to the original but this is not GWTW fault. Isn't it? Is it any good if I don't compare it to the original? Maybe. Sorry to say I don't realy care.<br /><br />I woud expect little more compromise to continue someone else's (suberb) work, otherwise don't even try.",neutral,neutral,0.440856,0.429573,0.011283000000000043,False
"One of the best western movies ever made. Unfortunately, it never got the recognition it deserved. The storyline, the action and the music was in my mind, one of the best. I give it a double A+. Randolph Scott gave a terrific performance along with the other members of the cast. The ending was one of the best of any western made.",1,"One of the best western movies ever made. Unfortunately, it never got the recognition it deserved. The storyline, the action and the music was in my mind, one of the best. I give it a double A+. Randolph Scott gave a terrific performance along with the other members of the cast. The ending was one of the best of any western made.",positive,positive,0.969918,0.969918,0.0,False
"Too often screen adaptations of musicals compromise, but this is one of those rare occasions when every ingredient, perfect in itself, comes together and harmonizes perfectly. Midler was born to play this role, and her performance will most likely be remembered as definitive. She is supported by an ideal cast, and the direction and design are tops. It doesn't get any better than this.",1,"Too offen screen adaptations of musicals compromise, but this is one of those rare occasions when evry ingredient, perfect in itself, comes together and harmonizes perfectly. Midler was born to play this role, and her performance will most likely be remembered as definitive. She is supported by an ideal cast, and the direction and design are tops. It doesn't get any better than this.",positive,positive,0.948231,0.943041,0.005190000000000028,False
"The notion of marital fidelity portrayed in the film seems outdated today, but it is exactly the main characters' adherence to that notion which makes the entire story so touchingly tragic. It is this notion that ennobles them and allows them to stand out, to, as they refer to their respective spouses, ""not be like them"".<br /><br />As Tony Leung said in the film, love just happens. There doesn't need to be a rational explanation as to how it happens, it simply does. Despite their not wanting to stoop to their respective spouses' level, it happened. Fidelity, social mores, and timing all conspired against this relationship coming into fruition. Simply being in love is far from enough.<br /><br />I had the misfortune of sitting beside a young couple (still in university from the snippets of conversation they kindly shared with me throughout the entire film, and uninitiated to the pains of lost love and missed opportunities). Their gross inability to digest the subtleness and the deeper emotions evoked made me realize just how much a film such as this, as well as other Wong Kar Wei's work, is wasted on the local audience.",1,"The notion of marital fidelity portrayed in the film seems outdated today, but it is exactly the main characters' adherence to that notion which makes the entire story so touchingly tragic. It is this notion that ennobles them and allows them to stand out, to, as thay refer to their respective spouses, ""not be like them"".<br /><br />As Tony Leung said in the film, love just happens. There doesn't need to be a rational explanation as to how it happens, it simply does. Despite their not wanting to stoop to thier respective spouses' level, it happened. Fidelity, social mores, and timing all conspired against this relationship coming into fruition. Simply being in love is far from enough.<br /><br />I had the misfortune of sitting beside a young couple (still in university from the snippets of conversation they kindly shared with me throughout the entire film, and uninitiated to the pains of lost love and missed opportunities). Their gross inability to digest the subtleness and the deeper emotions evoked made me realize just how much a film such as this, as well as uther Wong Kar Wei's work, is wasted on the local audience.",negative,negative,0.563234,0.550997,0.012237000000000053,False
"Before I saw this movie I believed there were two kinds of bad cinema. (1) Your average, completely uninspired fare (i.e. ""Constantine""), and (2) the work that is charmingly bad, or so-bad-it's good (a la ""Manos The Hands of Fate""). Now that I've seen ""Dr. Gore"" I know there is a third kind of bad movie: the utter crap sandwich. That will be irrevocably tattooed on your memory. A work that is mind-bendingly execrable. Anathema.<br /><br />I have hated certain films before, but I've never hated a film so much that my loathing reached its thresh-hold and became SELF loathing! Have you seen a movie that not only makes you regret losing the hour you spent watching it, but makes you grieve for another hour after that? Mystery Science Theatre disciples beware, this is soul-sucking cinema. Go Rent ""Circle of Iron"" or ""The Killer Shrews"" instead.",0,"Before I saw this movie I believed thier were two kinds of bad cinema. (1) Your average, completely uninspired fare (i.e. ""Constantine""), and (2) the work that is charmingly bad, or so-bad-it's good (a la ""Manos The Hands of Fate""). Now that I've seen ""Dr. Gore"" I know there is a third kind of bad movie: the utter crap sandwich. That will be irrevocably tattooed on your memory. A work that is mind-bendingly execrable. Anathema.<br /><br />I have hated certain films before, but I've never hated a film so much that my loathing reached its thresh-hold and became SELF loathing! Have you seen a movie that not only makes you regret losing the hour you spent watching it, but makes you grieve for another hour after that? Mystery Science Theatre disciples beware, this is soul-sucking cinema. Go Rent ""Circle of Iron"" or ""The Killer Shrews"" instead.",negative,negative,0.886526,0.884755,0.001771000000000078,False
"This is, arguably, the worst of the major Ava Gardner films. Yes, she is gorgeous. But that can wear thin over time, especially after the corny and predictable movie ending.<br /><br />In this turkey, Robert Walker has to pretend that he's Eddie Bracken (which surely embarrassed him). Olga San Juan plays the Jane Powell (golly, gee) part. Dick Haymes plays a sort of dim sidekick (!), and Eve Arden plays Helen Broderick (and a host of other wise-cracking female semi-comedians). Yes, the film contains a major popular song, ""Speak Low."" But check out the other, entirely forgettable, pieces. Dick Haymes sings very well, of course, and so does the uncredited vocalist dubbing for Ava.<br /><br />The sets are cheap, the script is filled with clichés and failed humor, and Tom Conway looks as though he has been battling with liquor (as indeed he was). In short, if you want to see Ava in her prime, buy a photo and stay well clear of this movie.",0,"This is, arguably, the worst of the major Ava Gardner films. Yes, she is gorgeous. But that can wear thin over time, especially aftur the corny and predictable movie ending.<br /><br />In this turkey, Robert Walker has to pretend that he's Eddie Bracken (which surely embarrassed him). Olga San Juan plays the Jane Powell (golly, gee) part. Dick Haymes plays a sort of dim sidekick (!), and Eve Arden plays Helen Broderick (and a host of other wise-cracking female semi-comedians). Yes, the film contains a major popular song, ""Speak Low."" But check out the other, entirely forgettable, pieces. Dick Haymes sings very well, of course, and so does the uncredited vocalist dubbing for Ava.<br /><br />The sets are cheap, the script is filled with clichés and failed humor, and Tom Conway looks as though he has been battling with liquor (as indeed he was). In short, if you want to see Ava in her prime, buy a photo and stay well clear of this movie.",negative,negative,0.658855,0.658958,-0.00010300000000007525,False
"THE STUDENT NURSES is not a typical sexploitation movie. Sure, the nudity and sexual openness is there, but it's not all for laughs. Stephanie Rothman scripted a socially compelling, well-written tits & ass movie which confronts the topics of racism, socio-economic inequalities, rape, abortion, medical ethics, public health issues, human rights, the Vietnam war, free love, LSD and drug experimentation. Four sexy college roommates are taking their nursing internships at the same time. Sharon (Elaine Giftos) is assigned to the terminal care ward, Lynn (Brioni Farrell) to public health administration, Priscilla (Barbara Leigh) to gynecology and Phred (Karen Carlson) to psychiatry. These four beauties have ample opportunities to disrobe and fornicate, of which they take advantage, much to the delight of male viewers. These are liberated women at the height of the sexual revolution, after all, and are as intelligent as they are horny and beautiful. Visceral yet low-budget action sequences are interspersed throughout. There's a very bloody gunfight at the resistance movement headquarters in which two policemen are shot and killed, along with several members of the group. An anti-(Vietnam) war protest consisting of spookily-dressed young people of all races painted like skeletons becomes violent, with cops beating protesters. The effective trip sequence on the beach consists of beautiful, weird and confusing sensory and memory montages with hyper-sensual overtones. In short, THE STUDENT NURSES is a thoughtful and compelling reflection of the times, expressed through real women's perspectives (since it was written and directed by a woman). But, it's still fun and titillating, despite its sobering treatment of subject matter.",1,"THE STUDENT NURSES is not a typical sexploitation movie. Sure, the nudity and sexual openness is thier, but it's not all for laughs. Stephanie Rothman scripted a socially compelling, well-written tits & ass movie which confronts the topics of racism, socio-economic inequalities, rape, abortion, medical ethics, public health issues, human rights, the Vietnam war, free love, LSD and drug experimentation. Four sexy college roommates are taking their nursing internships at the same time. Sharon (Elaine Giftos) is assigned to the terminal care ward, Lynn (Brioni Farrell) to public health administration, Priscilla (Barbara Leigh) to gynecology and Phred (Karen Carlson) to psychiatry. These four beauties have ample opportunities to disrobe and fornicate, of which they take advantage, much to the delight of male viewers. These are liberated women at the height of the sexual revolution, after all, and are as intelligent as they are horny and beautiful. Visceral yet low-budget action sequences are interspersed throughout. There's a very bloody gunfight at the resistance movement headquarters in which two policemen are shot and killed, along with several members of the group. An anti-(Vietnam) war protest consisting of spookily-dressed yung people of all races painted like skeletons becomes violent, with cops beating protesters. The effective trip sequence on the beach consists of beautiful, weird and confusing sensory and memory montages with hyper-sensual overtones. In short, THE STUDENT NURSES is a thoughtful and compelling reflection of the times, expressed through real women's perspectives (since it was written and directed by a woman). But, it's still fun and titillating, despite its sobering treatment of subject matter.",neutral,neutral,0.709563,0.704451,0.005112000000000005,False
"Errol Flynn had quite a gift for comedy that was sadly rarely exploited. Given the right material this film demonstrates that he could have happily been quite at home in Cary Grant style, gentle comedies. Out of his various forays into the genre this is certainly the best. Patti Brady gives a fine performance in the child part and Eleanor Parker looks simply stunning throughout the film. An added bonus is the wonderful Hattie McDaniel who is sadly underused in this film- a welcome presence none the less. Flynn carries off his comedic duties with the same easy style that he brought to his swashbuckling roles. The fact that he makes it look like it's easy doesn't mean that it is. A super little family comedy, great for the Christmas period or any other time you feel like being cheered up.",1,"Errol Flynn had kwite a gift for comedy that woz sadly rarely exploited. Given the right material this film demonstrates that he could have happily been quite at home in Cary Grant style, gentle comedies. Out of his various forays into the genre this is certainly the best. Patti Brady gives a fine performance in the child part and Eleanor Parker looks simply stunning throughout the film. An added bonus is the wonderful Hattie McDaniel who is sadly underused in this film- a welcome presence none the less. Flynn carries off his comedic duties with the same easy style that he brought to his swashbuckling roles. The fact that he makes it look like it's easy doesn't mean that it is. A super little family comedy, great for the Christmas period or any other time you feel like being cheered up.",positive,positive,0.917885,0.921053,-0.0031680000000000597,False
